 0.0011854138349799022 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0011854138349799022
 0.0013053623956753003 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0013053623956753003
 0.0011854138349799022 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0011854138349799022
 0.00082252471516085202 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.00082252471516085202
 0.00022777400487247 0.002610050016628721 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.002610050016628721 0.00022777400487247
 0 0.0019526389630807025 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0019526389630807025 0
 0 0.00076971568087274038 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.00076971568087274038 0
 0 1.5676069015598996e-06 0.0018743617167948183 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0018743617167948183 1.5676069015598996e-06 0
 0 0 0.00024177703506752626 0.0023284043945576713 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0023284043945576713 0.00024177703506752626 0 0
 0 0 0 0.00040239821882008775 0.0023284043945576713 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0023284043945576713 0.00040239821882008775 0 0 0
 0 0 0 0 0.00024177703506752626 0.0018743617167948183 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0018743617167948183 0.00024177703506752626 0 0 0 0
 0 0 0 0 0 1.5676069015598996e-06 0.00076971568087274038 0.0019526389630807025 0.002610050016628721 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.0026306602163949644 0.002610050016628721 0.0019526389630807025 0.00076971568087274038 1.5676069015598996e-06 0 0 0 0 0
 0 0 0 0 0 0 0 0 0.00022777400487247 0.00082252471516085202 0.0011854138349799022 0.0013053623956753003 0.0011854138349799022 0.00082252471516085202 0.00022777400487247 0 0 0 0 0 0 0 0
